,0
558,1187.0943354400868
559,1187.0943354400868
560,1187.0943354400868
561,1210.3730900064909
562,1210.3730900064909
563,1210.3730900064909
564,1248.225820830355
565,1248.225820830355
566,1264.6893080156635
567,1264.6893080156635
568,1224.9850361778663
569,1222.0599428467515
570,1222.0599428467515
571,1222.0599428467515
572,1222.0599428467515
573,1222.0599428467515
574,1222.0599428467515
575,1222.0599428467515
576,1222.0599428467515
577,1222.0599428467515
578,1222.0599428467515
579,1222.0599428467515
580,1222.0599428467515
581,1222.0599428467515
582,1106.1831448123162
583,1206.9571839022428
584,1239.198410627373
585,1316.671603457633
586,1316.671603457633
587,1291.6734433080887
588,1384.902399433872
589,1384.902399433872
590,1444.8206116283786
591,1444.8206116283786
592,1331.9432078706022
593,1331.9432078706022
594,1331.9432078706022
595,1331.9432078706022
596,1331.9432078706022
597,1331.9432078706022
598,1331.9432078706022
599,1331.9432078706022
600,1331.9432078706022
601,1255.5340497201955
602,1255.5340497201955
603,1255.5340497201955
604,1255.5340497201955
605,1255.5340497201955
606,1255.5340497201955
607,1255.5340497201955
608,1351.7688989502583
609,1332.3243968896604
610,1332.3243968896604
611,1332.3243968896604
612,1315.7609710113336
613,1315.7609710113336
614,1315.7609710113336
615,1315.7609710113336
616,1435.102445345321
617,1435.102445345321
618,1435.102445345321
619,1435.102445345321
620,1435.102445345321
621,1435.102445345321
622,1435.102445345321
623,1435.102445345321
624,1435.102445345321
625,1435.102445345321
626,1435.102445345321
627,1435.102445345321
628,1435.102445345321
629,1435.102445345321
630,1262.2414795046332
631,1262.2414795046332
632,1262.2414795046332
633,1262.2414795046332
634,1262.2414795046332
635,1390.988213536
636,1390.988213536
637,1390.988213536
638,1444.7470358632154
639,1404.444336171976
640,1404.444336171976
641,1404.444336171976
642,1404.444336171976
643,1404.444336171976
644,1404.444336171976
645,1404.444336171976
646,1404.444336171976
647,1404.444336171976
648,1404.444336171976
649,1404.444336171976
650,1333.2083477369633
651,1333.2083477369633
652,1333.2083477369633
653,1333.2083477369633
654,1333.2083477369633
655,1333.2083477369633
656,1333.2083477369633
657,1333.2083477369633
658,1333.2083477369633
659,1333.2083477369633
660,1333.2083477369633
661,1333.2083477369633
662,1191.4281118668591
663,1191.4281118668591
664,1191.4281118668591
665,1191.4281118668591
666,1191.4281118668591
667,1191.4281118668591
668,1191.4281118668591
669,1191.4281118668591
670,1191.4281118668591
671,1191.4281118668591
672,1191.4281118668591
673,1191.4281118668591
674,1191.4281118668591
675,1191.4281118668591
676,1197.3056268730124
677,1197.3056268730124
678,1197.3056268730124
679,1197.3056268730124
680,1197.3056268730124
681,1197.3056268730124
682,1197.3056268730124
683,1197.3056268730124
684,1082.0305238560527
685,1082.0305238560527
686,1105.7298312120283
687,1105.7298312120283
688,1125.6738731169119
689,1125.6738731169119
690,1125.6738731169119
691,1125.6738731169119
692,1125.6738731169119
693,1125.6738731169119
694,1125.6738731169119
695,1125.6738731169119
696,1125.6738731169119
697,1125.6738731169119
698,1125.6738731169119
699,1125.6738731169119
700,1125.6738731169119
701,1125.6738731169119
702,1125.6738731169119
703,1125.6738731169119
704,1125.6738731169119
705,1125.6738731169119
706,1125.6738731169119
707,1125.6738731169119
708,1125.6738731169119
709,1125.6738731169119
710,1198.4342798871435
711,1198.4342798871435
712,1198.4342798871435
713,1198.4342798871435
714,1198.4342798871435
715,1198.4342798871435
716,1198.4342798871435
717,1160.6982474769898
718,1160.6982474769898
719,1160.6982474769898
720,1160.6982474769898
721,1160.6982474769898
722,1160.6982474769898
723,1160.6982474769898
724,1160.6982474769898
725,1160.6982474769898
726,1160.6982474769898
727,1160.6982474769898
728,1160.6982474769898
729,1160.6982474769898
730,1160.6982474769898
731,1160.6982474769898
732,1160.6982474769898
733,1160.6982474769898
734,1160.6982474769898
735,1160.6982474769898
736,1160.6982474769898
737,1134.7345491528417
738,1080.9147665656014
739,1080.9147665656014
740,1080.9147665656014
741,1080.9147665656014
742,1080.9147665656014
743,1080.9147665656014
744,1080.9147665656014
745,1080.9147665656014
746,1080.9147665656014
747,1080.9147665656014
748,1080.9147665656014
749,1080.9147665656014
750,1080.9147665656014
751,1080.9147665656014
752,1080.9147665656014
753,1080.9147665656014
754,1080.9147665656014
755,1080.9147665656014
756,1080.9147665656014
757,1080.9147665656014
758,1080.9147665656014
759,1080.9147665656014
760,1080.9147665656014
761,1080.9147665656014
762,1080.9147665656014
763,1080.9147665656014
764,1080.9147665656014
765,1080.9147665656014
766,1080.9147665656014
767,1080.9147665656014
768,1080.9147665656014
769,1080.9147665656014
770,1080.9147665656014
771,1080.9147665656014
772,1080.9147665656014
773,1080.9147665656014
774,1080.9147665656014
775,1080.9147665656014
776,1080.9147665656014
777,1080.9147665656014
778,1080.9147665656014
779,1080.9147665656014
780,1080.9147665656014
781,1080.9147665656014
782,1080.9147665656014
783,1080.9147665656014
784,1080.9147665656014
785,1080.9147665656014
786,1080.9147665656014
787,1080.9147665656014
788,1080.9147665656014
789,1080.9147665656014
790,1080.9147665656014
791,1070.4160827188698
792,1070.4160827188698
793,1070.4160827188698
794,1070.4160827188698
795,1070.4160827188698
796,1070.4160827188698
797,1070.4160827188698
798,1070.4160827188698
799,1070.4160827188698
800,1070.4160827188698
801,1070.4160827188698
802,1070.4160827188698
803,1070.4160827188698
804,1070.4160827188698
805,1070.4160827188698
806,1070.4160827188698
807,1070.4160827188698
808,1070.4160827188698
809,1070.4160827188698
810,1070.4160827188698
811,1070.4160827188698
812,1070.4160827188698
813,1070.4160827188698
814,1070.4160827188698
815,1070.4160827188698
816,1070.4160827188698
817,1070.4160827188698
818,1070.4160827188698
819,1070.4160827188698
820,1070.4160827188698
821,1070.4160827188698
822,1070.4160827188698
823,1070.4160827188698
824,1070.4160827188698
825,1070.4160827188698
826,1070.4160827188698
827,1070.4160827188698
828,1070.4160827188698
829,1070.4160827188698
830,1070.4160827188698
831,1070.4160827188698
832,1070.4160827188698
833,1070.4160827188698
834,1070.4160827188698
835,1107.8450829173753
836,1107.8450829173753
837,1107.8450829173753
838,1107.8450829173753
839,1107.8450829173753
840,1107.8450829173753
841,1107.8450829173753
842,1107.8450829173753
843,1107.8450829173753
844,1107.8450829173753
845,1107.8450829173753
846,1107.8450829173753
847,1107.8450829173753
848,1107.8450829173753
849,1107.8450829173753
850,1107.8450829173753
851,1107.8450829173753
852,1107.8450829173753
853,1107.8450829173753
854,1107.8450829173753
855,1171.881831456892
856,1171.881831456892
857,1171.881831456892
858,1171.881831456892
859,1171.881831456892
860,1171.881831456892
861,1171.881831456892
862,1171.881831456892
863,1171.881831456892
864,1141.535578766348
865,1141.535578766348
866,1141.535578766348
867,1141.535578766348
868,1141.535578766348
869,1141.535578766348
870,1141.535578766348
871,1141.535578766348
872,1141.535578766348
873,1141.535578766348
874,1141.535578766348
875,1141.535578766348
876,1141.535578766348
877,1141.535578766348
878,1141.535578766348
879,1141.535578766348
880,1141.535578766348
881,1141.535578766348
882,1141.535578766348
883,1141.535578766348
884,1141.535578766348
885,1141.535578766348
886,1141.535578766348
887,1141.535578766348
888,1141.535578766348
889,1141.535578766348
890,1141.535578766348
891,1141.535578766348
892,1141.535578766348
893,1141.535578766348
894,1141.535578766348
895,1141.535578766348
896,1141.535578766348
897,1141.535578766348
898,1141.535578766348
899,1141.535578766348
900,1141.535578766348
901,1141.535578766348
902,1141.535578766348
903,1141.535578766348
904,1141.535578766348
905,1141.535578766348
906,1141.535578766348
907,1141.535578766348
908,1141.535578766348
909,1141.535578766348
910,1141.535578766348
911,1141.535578766348
912,1141.535578766348
913,1141.535578766348
914,1141.535578766348
915,1141.535578766348
916,1141.535578766348
917,1141.535578766348
918,1141.535578766348
919,1141.535578766348
920,1141.535578766348
921,1141.535578766348
922,1141.535578766348
923,1141.535578766348
924,1141.535578766348
925,1141.535578766348
926,1141.535578766348
927,1141.535578766348
928,1141.535578766348
929,1141.535578766348
930,1141.535578766348
931,1141.535578766348
932,1141.535578766348
933,1141.535578766348
934,1141.535578766348
935,1141.535578766348
936,1141.535578766348
937,1141.535578766348
938,1141.535578766348
939,1141.535578766348
940,1141.535578766348
941,1141.535578766348
942,1141.535578766348
943,1141.535578766348
944,1141.535578766348
945,1141.535578766348
946,1141.535578766348
947,1141.535578766348
948,1141.535578766348
949,1141.535578766348
950,1141.535578766348
951,1141.535578766348
952,1141.535578766348
953,1141.535578766348
954,1141.535578766348
955,1141.535578766348
956,1141.535578766348
957,1141.535578766348
958,1141.535578766348
959,1141.535578766348
960,1141.535578766348
961,1072.8174268748603
962,1072.8174268748603
963,1072.8174268748603
964,1072.8174268748603
965,1072.8174268748603
966,1072.8174268748603
967,1072.8174268748603
968,1072.8174268748603
969,1072.8174268748603
970,1072.8174268748603
971,1072.8174268748603
972,1072.8174268748603
973,1072.8174268748603
974,1072.8174268748603
975,1072.8174268748603
976,1072.8174268748603
977,1072.8174268748603
978,1072.8174268748603
979,1072.8174268748603
980,1072.8174268748603
981,1072.8174268748603
982,1072.8174268748603
983,1072.8174268748603
984,1072.8174268748603
985,1072.8174268748603
986,1072.8174268748603
987,1072.8174268748603
988,1072.8174268748603
989,1072.8174268748603
990,1072.8174268748603
991,1072.8174268748603
992,1072.8174268748603
993,1072.8174268748603
994,1072.8174268748603
995,1072.8174268748603
996,1072.8174268748603
997,1072.8174268748603
998,1072.8174268748603
999,1072.8174268748603
1000,1072.8174268748603
1001,1072.8174268748603
1002,1072.8174268748603
1003,1072.8174268748603
1004,1072.8174268748603
1005,1072.8174268748603
1006,1072.8174268748603
1007,1072.8174268748603
1008,1072.8174268748603
1009,1072.8174268748603
1010,1072.8174268748603
1011,1072.8174268748603
1012,1072.8174268748603
1013,1072.8174268748603
1014,1072.8174268748603
1015,1072.8174268748603
1016,1072.8174268748603
1017,1072.8174268748603
1018,1072.8174268748603
1019,1072.8174268748603
1020,1072.8174268748603
1021,1072.8174268748603
1022,1072.8174268748603
1023,1072.8174268748603
1024,1072.8174268748603
1025,1072.8174268748603
1026,1072.8174268748603
1027,1072.8174268748603
1028,1072.8174268748603
1029,1072.8174268748603
1030,1072.8174268748603
1031,1072.8174268748603
1032,1079.527469754707
1033,1079.527469754707
1034,1079.527469754707
1035,1079.527469754707
1036,1079.527469754707
1037,1079.527469754707
1038,1079.527469754707
1039,1079.527469754707
1040,1079.527469754707
1041,1079.527469754707
1042,1079.527469754707
1043,1079.527469754707
1044,1079.527469754707
1045,1079.527469754707
1046,1079.527469754707
1047,1079.527469754707
1048,1079.527469754707
1049,1079.527469754707
1050,1079.527469754707
1051,1079.527469754707
1052,1079.527469754707
1053,1079.527469754707
1054,1079.527469754707
1055,1079.527469754707
1056,1079.527469754707
1057,1079.527469754707
1058,1079.527469754707
1059,1079.527469754707
1060,1079.527469754707
1061,1079.527469754707
1062,1079.527469754707
1063,1079.527469754707
1064,1079.527469754707
1065,1079.527469754707
1066,1079.527469754707
1067,1079.527469754707
1068,1079.527469754707
1069,1079.527469754707
1070,1079.527469754707
1071,1183.3057933921928
1072,1183.3057933921928
1073,1183.3057933921928
1074,1183.3057933921928
1075,1183.3057933921928
1076,1183.3057933921928
1077,1183.3057933921928
1078,1183.3057933921928
1079,1183.3057933921928
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
